348224.000,5982678.000,1112.770
348226.000,5982678.000,1111.840
348228.000,5982678.000,1111.790
348230.000,5982678.000,1111.750
348232.000,5982678.000,1111.530
348234.000,5982678.000,1111.300
348236.000,5982678.000,1111.430
348238.000,5982678.000,1111.600
348240.000,5982678.000,1112.110
348242.000,5982678.000,1112.030
348244.000,5982678.000,1112.150
348246.000,5982678.000,1112.150
348248.000,5982678.000,1112.070
348250.000,5982678.000,1111.920
348252.000,5982678.000,1111.980
348254.000,5982678.000,1111.880
348256.000,5982678.000,1111.980
348258.000,5982678.000,1111.680
348260.000,5982678.000,1111.560
348262.000,5982678.000,1111.550
348264.000,5982678.000,1111.460
348266.000,5982678.000,1111.130
348268.000,5982678.000,1110.940
348270.000,5982678.000,1111.590
348272.000,5982678.000,1112.240
348274.000,5982678.000,1112.380
348276.000,5982678.000,1112.280
348278.000,5982678.000,1112.080
348280.000,5982678.000,1111.880
348282.000,5982678.000,1111.710
348284.000,5982678.000,1111.820
348286.000,5982678.000,1111.920
348288.000,5982678.000,1111.830
348290.000,5982678.000,1111.630
348292.000,5982678.000,1112.080
348294.000,5982678.000,1112.070
348296.000,5982678.000,1112.060
348298.000,5982678.000,1112.090
348300.000,5982678.000,1111.880
348302.000,5982678.000,1111.750
348304.000,5982678.000,1111.840
348306.000,5982678.000,1111.730
348308.000,5982678.000,1111.730
348310.000,5982678.000,1111.680
348312.000,5982678.000,1111.760
348314.000,5982678.000,1111.890
348316.000,5982678.000,1111.930
348318.000,5982678.000,1112.030
348320.000,5982678.000,1112.140
348322.000,5982678.000,1112.200
348324.000,5982678.000,1112.200
348326.000,5982678.000,1112.190
348328.000,5982678.000,1112.160
348336.000,5982678.000,1112.050
348338.000,5982678.000,1112.050
348344.000,5982678.000,1112.050
348346.000,5982678.000,1112.060
348348.000,5982678.000,1112.080
348178.000,5982680.000,1118.590
348180.000,5982680.000,1118.630
348182.000,5982680.000,1118.630
348184.000,5982680.000,1118.510
348186.000,5982680.000,1118.380
348188.000,5982680.000,1118.110
348190.000,5982680.000,1118.150
348192.000,5982680.000,1118.140
348194.000,5982680.000,1118.300
348196.000,5982680.000,1118.820
348198.000,5982680.000,1118.820
348200.000,5982680.000,1117.040
348202.000,5982680.000,1113.200
348204.000,5982680.000,1113.170
348206.000,5982680.000,1113.170
348208.000,5982680.000,1113.280
348210.000,5982680.000,1113.450
348212.000,5982680.000,1113.470
348214.000,5982680.000,1113.450
348216.000,5982680.000,1113.380
348218.000,5982680.000,1113.420
348220.000,5982680.000,1113.650
348222.000,5982680.000,1113.550
348224.000,5982680.000,1112.640
348226.000,5982680.000,1111.760
348228.000,5982680.000,1111.790
348230.000,5982680.000,1111.900
348232.000,5982680.000,1111.500
348234.000,5982680.000,1111.270
348236.000,5982680.000,1111.470
348238.000,5982680.000,1111.800
348240.000,5982680.000,1112.130
348242.000,5982680.000,1112.120
348244.000,5982680.000,1112.120
348246.000,5982680.000,1112.050
348248.000,5982680.000,1111.980
348250.000,5982680.000,1111.940
348252.000,5982680.000,1111.890
348254.000,5982680.000,1111.780
348256.000,5982680.000,1111.840
348258.000,5982680.000,1111.720
348260.000,5982680.000,1111.690
348262.000,5982680.000,1111.400
348264.000,5982680.000,1111.290
348266.000,5982680.000,1111.190
348268.000,5982680.000,1111.270
348270.000,5982680.000,1111.690
348272.000,5982680.000,1112.140
348274.000,5982680.000,1112.390
348276.000,5982680.000,1112.490
348278.000,5982680.000,1112.160
348280.000,5982680.000,1111.790
348282.000,5982680.000,1111.330
348284.000,5982680.000,1111.870
348286.000,5982680.000,1112.030
348288.000,5982680.000,1111.910
348290.000,5982680.000,1111.860
348292.000,5982680.000,1111.930
348294.000,5982680.000,1112.080
348296.000,5982680.000,1112.070
348298.000,5982680.000,1112.050
348300.000,5982680.000,1111.970
348302.000,5982680.000,1111.990
348304.000,5982680.000,1111.930
348306.000,5982680.000,1111.820
348308.000,5982680.000,1111.740
348310.000,5982680.000,1111.730
348312.000,5982680.000,1111.740
348314.000,5982680.000,1111.870
348316.000,5982680.000,1111.960
348318.000,5982680.000,1112.000
348320.000,5982680.000,1112.130
348322.000,5982680.000,1112.220
348324.000,5982680.000,1112.170
348326.000,5982680.000,1112.120
348328.000,5982680.000,1112.000
348330.000,5982680.000,1111.910
348332.000,5982680.000,1111.960
348334.000,5982680.000,1112.030
348336.000,5982680.000,1112.050
348338.000,5982680.000,1112.050
348340.000,5982680.000,1112.040
348342.000,5982680.000,1112.020
348344.000,5982680.000,1112.040
348346.000,5982680.000,1112.060
348348.000,5982680.000,1112.090
348350.000,5982680.000,1112.130
348178.000,5982682.000,1118.560
348180.000,5982682.000,1118.540
348182.000,5982682.000,1118.630
348184.000,5982682.000,1118.750
348186.000,5982682.000,1118.290
348188.000,5982682.000,1118.220
348190.000,5982682.000,1118.250
348192.000,5982682.000,1118.150
348194.000,5982682.000,1118.350
348196.000,5982682.000,1118.570
348198.000,5982682.000,1118.620
348200.000,5982682.000,1118.630
348202.000,5982682.000,1115.590
348204.000,5982682.000,1113.170
348206.000,5982682.000,1113.210
348208.000,5982682.000,1113.320
348210.000,5982682.000,1113.330
348212.000,5982682.000,1113.450
348214.000,5982682.000,1113.340
348216.000,5982682.000,1113.420
